,codigo_ocorrencia,codigo_ocorrencia2,ocorrencia_classificacao,ocorrencia_cidade,ocorrencia_uf,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,total_recomendacoes
4067,78835,78835,ACIDENTE,MANAUS,AM,SWFN,2019-11-25,18:53:00,0
4068,78836,78836,ACIDENTE,PENÁPOLIS,SP,****,2019-11-25,09:40:00,1
4069,79018,79018,INCIDENTE,CAMPINAS,SP,*****,2019-11-26,18:08:00,0
4070,78837,78837,ACIDENTE,CLÁUDIA,MT,****,2019-11-27,13:52:00,0
4071,79019,79019,INCIDENTE,PALMAS,TO,SBPJ,2019-11-27,14:20:00,0
4072,78838,78838,ACIDENTE,SANTA MARGARIDA DO SUL,RS,*****,2019-11-28,07:30:00,0
4073,79020,79020,INCIDENTE,PORTO ALEGRE,RS,*****,2019-11-28,13:35:00,0
4074,78839,78839,ACIDENTE,GUARARAPES,SP,SDGR,2019-11-29,21:55:00,1
4075,79021,79021,INCIDENTE,LONDRINA,PR,SBLO,2019-11-29,21:10:00,0
4076,79022,79022,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,2019-11-30,01:49:00,0
4077,79032,79032,ACIDENTE,CAIEIRAS,SP,****,2019-12-02,09:00:00,0
4078,79023,79023,INCIDENTE,RECIFE,PE,*****,2019-12-03,12:45:00,0
4079,79024,79024,INCIDENTE,QUIXADÁ,CE,SNQX,2019-12-03,11:10:00,0
4080,79033,79033,ACIDENTE,OURILÂNDIA DO NORTE,PA,****,2019-12-03,13:50:00,0
4081,79025,79025,INCIDENTE GRAVE,VERA,MT,*****,2019-12-04,20:00:00,0
4082,79026,79026,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,2019-12-05,15:30:00,0
4083,79027,79027,INCIDENTE,LONDRINA,PR,SSOK,2019-12-06,14:45:00,0
4084,79034,79034,ACIDENTE,RIO GRANDE,RS,****,2019-12-06,10:50:00,1
4085,79028,79028,INCIDENTE,CURITIBA,PR,SBBI,2019-12-07,20:23:00,0
4086,79083,79083,INCIDENTE,RECIFE,PE,****,2019-12-07,18:50:00,0
4087,79082,79082,INCIDENTE,CONFINS,MG,****,2019-12-10,15:00:00,0
4088,79029,79029,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,2019-12-11,13:31:00,0
4089,79035,79035,ACIDENTE,SÃO MANOEL DO PARANÁ,PR,****,2019-12-13,21:40:00,2
4090,79081,79081,INCIDENTE,LONDRINA,PR,SBLO,2019-12-13,13:20:00,0
4091,79030,79030,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,*****,2019-12-16,09:00:00,0
4092,79039,79039,INCIDENTE GRAVE,GOIÂNIA,GO,SBGO,2019-12-16,12:20:00,0
4093,79080,79080,INCIDENTE,BELO HORIZONTE,MG,****,2019-12-16,12:40:00,0
4094,79240,79240,INCIDENTE,RIBAS DO RIO PARDO,MS,****,2019-12-16,19:45:00,0
4095,79079,79079,INCIDENTE,SÃO PAULO,SP,****,2019-12-17,10:45:00,0
4096,79038,79038,INCIDENTE GRAVE,GOIÂNIA,GO,SBGO,2019-12-18,14:30:00,0
4097,79078,79078,INCIDENTE,RIO DE JANEIRO,RJ,****,2019-12-18,01:48:00,0
4098,79037,79037,INCIDENTE,BRASÍLIA,DF,SBBR,2019-12-19,21:40:00,0
4099,79077,79077,INCIDENTE,SÃO PAULO,SP,****,2019-12-19,22:35:00,0
4100,79042,79042,ACIDENTE,TUPACIGUARA,MG,****,2019-12-20,20:30:00,2
4101,79076,79076,INCIDENTE,CARAUARI,AM,SWCA,2019-12-20,15:00:00,0
4102,79203,79203,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,2019-12-20,16:37:00,0
4103,79523,79523,INCIDENTE GRAVE,CURITIBA,PR,SBBI,2019-12-22,17:40:00,0
4104,79036,79036,ACIDENTE,ARROIO GRANDE,RS,****,2019-12-23,19:00:00,0
4105,79050,79050,ACIDENTE,FEIJÓ,AC,****,2019-12-23,20:15:00,0
4106,79057,79057,ACIDENTE,LEOPOLDO DE BULHÕES,GO,*****,2019-12-23,11:30:00,0
4107,79075,79075,INCIDENTE,CAMPINAS,SP,****,2019-12-24,09:00:00,0
4108,79048,79048,ACIDENTE,ITAMBÉ,PR,****,2019-12-25,20:00:00,0
4109,79073,79073,INCIDENTE,PORTO ALEGRE,RS,****,2019-12-26,18:50:00,0
4110,79074,79074,INCIDENTE,BELO HORIZONTE,MG,****,2019-12-26,22:30:00,0
4111,79071,79071,INCIDENTE,CAMPINAS,SP,****,2019-12-27,21:20:00,0
4112,79072,79072,INCIDENTE,CHAPECÓ,SC,****,2019-12-27,23:24:00,0
4113,79045,79045,ACIDENTE,GUAÍRA,SP,****,2019-12-28,09:30:00,0
4114,79070,79070,INCIDENTE,BELÉM,PA,****,2019-12-30,18:55:00,0
4115,79068,79068,INCIDENTE,BELÉM,PA,****,2019-12-31,22:55:00,0
4116,79102,79102,ACIDENTE,JUIZ DE FORA,MG,SBJF,2019-12-31,18:20:00,0
4117,79043,79043,ACIDENTE,CAMANDUCAIA,MG,SNEJ,2020-01-01,21:00:00,1
4118,79044,79044,INCIDENTE GRAVE,SALVADOR,BA,SBSV,2020-01-03,16:35:00,0
4119,79049,79049,ACIDENTE,LEME,SP,****,2020-01-03,21:15:00,1
4120,79132,79132,INCIDENTE,SÃO MATEUS,ES,****,2020-01-03,14:10:00,0
4121,79182,79182,INCIDENTE,GOIÂNIA,GO,SBGO,2020-01-03,11:10:00,0
4122,79051,79051,INCIDENTE,SALVADOR,BA,SBSV,2020-01-04,13:30:00,0
4123,79052,79052,INCIDENTE,CAMPINAS,SP,SBKP,2020-01-05,17:15:00,0
4124,79054,79054,INCIDENTE,CAMPINAS,SP,SBKP,2020-01-08,13:30:00,0
4125,79055,79055,ACIDENTE,RONDONÓPOLIS,MT,SWMZ,2020-01-09,20:00:00,0
4126,79056,79056,INCIDENTE,CONFINS,MG,SBRF,2020-01-09,18:44:00,0
4127,79134,79134,INCIDENTE,ERECHIM,RS,SSER,2020-01-09,20:52:00,0
4128,79130,79130,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,2020-01-10,21:09:00,0
4129,79109,79109,ACIDENTE,TAMBOARA,PR,****,2020-01-11,08:30:00,0
4130,79135,79135,INCIDENTE,CUIABÁ,MT,****,2020-01-11,16:37:00,0
4131,79136,79136,INCIDENTE,BRASÍLIA,DF,****,2020-01-12,02:32:00,0
4132,79118,79118,INCIDENTE GRAVE,CURITIBA,PR,SBBI,2020-01-13,20:10:00,0
4133,79120,79120,ACIDENTE,CRUZ ALTA,RS,*****,2020-01-15,09:30:00,1
4134,79140,79140,INCIDENTE,BELO HORIZONTE,MG,SBCF,2020-01-15,10:43:00,0
4135,79141,79141,INCIDENTE,CAMPINAS,SP,*****,2020-01-15,14:53:00,0
4136,79142,79142,INCIDENTE,SALVADOR,BA,****,2020-01-15,10:43:00,0
4137,79262,79262,INCIDENTE,SÃO PAULO,SP,SBMT,2020-01-15,18:13:00,0
4138,79100,79100,INCIDENTE GRAVE,LADÁRIO,MS,SSVA,2020-01-16,16:15:00,0
4139,79125,79125,INCIDENTE GRAVE,CAUCAIA,CE,SBFZ,2020-01-16,01:10:00,2
4140,79143,79143,INCIDENTE,CURITIBA,PR,SBCT,2020-01-16,13:05:00,0
4141,79179,79179,ACIDENTE,SÃO PAULO,SP,****,2020-01-16,12:00:00,1
4142,79098,79098,ACIDENTE,GUIRATINGA,MT,****,2020-01-17,15:30:00,0
4143,79099,79099,INCIDENTE GRAVE,EDÉIA,GO,****,2020-01-17,21:00:00,0
4144,79211,79211,INCIDENTE,CAARAPÓ,MS,****,2020-01-17,19:00:00,0
4145,79121,79121,ACIDENTE,RIO BRANCO,AC,****,2020-01-18,15:15:00,0
4146,79147,79147,INCIDENTE,RIO DE JANEIRO,RJ,SBGL,2020-01-19,14:30:00,0
4147,79266,79266,INCIDENTE,PARÁ DE MINAS,MG,SNPA,2020-01-19,09:10:00,0
4148,79148,79148,INCIDENTE,CUIABÁ,MT,SBCY,2020-01-22,17:40:00,0
4149,79149,79149,INCIDENTE,FORTALEZA,CE,SBFZ,2020-01-22,17:10:00,0
4150,79153,79153,INCIDENTE,CAMPINAS,SP,****,2020-01-22,03:24:00,0
4151,79154,79154,INCIDENTE,CAMPINAS,SP,****,2020-01-23,14:00:00,0
4152,79155,79155,INCIDENTE GRAVE,BALSAS,MA,****,2020-01-24,13:30:00,0
4153,79156,79156,INCIDENTE,SOROCABA,SP,****,2020-01-24,16:27:00,0
4154,79157,79157,INCIDENTE,NAVEGANTES,SC,SBNF,2020-01-24,16:57:00,0
4155,79124,79124,ACIDENTE,LEME,SP,SDLL,2020-01-25,17:00:00,1
4156,79126,79126,ACIDENTE,LEME,SP,SDLL,2020-01-25,18:00:00,0
4157,79158,79158,INCIDENTE,UBERLÂNDIA,MG,SBUL,2020-01-25,18:28:00,0
4158,79268,79268,INCIDENTE,SÃO PAULO,SP,****,2020-01-26,19:08:00,0
4159,79160,79160,INCIDENTE,NAVEGANTES,SC,SBNF,2020-01-27,18:18:00,0
4160,79161,79161,INCIDENTE,CAMPINAS,SP,****,2020-01-27,02:21:00,0
4161,79097,79097,ACIDENTE,SERRANÓPOLIS,GO,****,2020-01-28,10:30:00,1
4162,79162,79162,INCIDENTE,CAMPINAS,SP,****,2020-01-28,17:00:00,0
4163,79164,79164,INCIDENTE,MANAUS,AM,SBEG,2020-01-28,19:42:00,0
4164,79165,79165,INCIDENTE,GUARULHOS,SP,****,2020-01-28,15:40:00,0
4165,79101,79101,INCIDENTE,SÃO FÉLIX DO ARAGUAIA,MT,SWFX,2020-01-29,16:55:00,0
4166,79166,79166,INCIDENTE,CAMPINAS,SP,****,2020-01-29,19:02:00,0
4167,79708,79708,INCIDENTE,BELO HORIZONTE,MG,SBCF,2020-01-29,11:50:00,0
4168,79096,79096,INCIDENTE,GOIÂNIA,GO,SBNV,2020-01-30,13:00:00,0
4169,79167,79167,INCIDENTE,LONDRINA,PR,SBLO,2020-01-31,18:30:00,0
4170,79168,79168,INCIDENTE,CAMPINAS,SP,SBKP,2020-01-31,01:42:00,0
4171,79094,79094,INCIDENTE,PALMAS,TO,SBPJ,2020-02-01,14:00:00,0
4172,79169,79169,INCIDENTE,CAMPINAS,SP,****,2020-02-01,02:12:00,0
4173,79180,79180,ACIDENTE,TEÓFILO OTONI,MG,****,2020-02-01,20:52:00,0
4174,79267,79267,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,2020-02-01,15:41:00,0
4175,79110,79110,ACIDENTE,CAROLINA,MA,****,2020-02-03,19:00:00,0
4176,79226,79226,INCIDENTE,SÃO PAULO,SP,SBSP,2020-02-03,21:03:00,0
4177,79331,79331,INCIDENTE,PONTES E LACERDA,MT,****,2020-02-03,00:00:00,0
4178,79107,79107,ACIDENTE,AMAJARI,RR,****,2020-02-04,18:00:00,0
4179,79111,79111,ACIDENTE,SANTO ÂNGELO,RS,SBNM,2020-02-04,20:30:00,4
4180,79127,79127,ACIDENTE,SANTARÉM,PA,****,2020-02-06,20:50:00,0
4181,79170,79170,INCIDENTE,CAMPINAS,SP,****,2020-02-06,13:08:00,0
4182,79171,79171,INCIDENTE,TRÊS MARIAS,MG,SIBO,2020-02-06,18:00:00,0
4183,79128,79128,ACIDENTE,COROMANDEL,MG,****,2020-02-07,19:10:00,1
4184,79172,79172,INCIDENTE,CAMPINAS,SP,****,2020-02-07,03:20:00,0
4185,79129,79129,ACIDENTE,ITARIRI,SP,****,2020-02-08,12:00:00,2
4186,79173,79173,INCIDENTE,GUARULHOS,SP,****,2020-02-08,14:30:00,0
4187,79115,79115,ACIDENTE,URUAÇU,GO,****,2020-02-10,21:35:00,0
4188,79269,79269,INCIDENTE,RIO DE JANEIRO,RJ,****,2020-02-10,02:00:00,0
4189,79131,79131,ACIDENTE,ÁGUA BOA,MT,****,2020-02-12,11:20:00,2
4190,79175,79175,INCIDENTE,PORTO ALEGRE,RS,SBPA,2020-02-12,13:48:00,0
4191,79137,79137,INCIDENTE GRAVE,GOIÂNIA,GO,****,2020-02-14,18:47:00,0
4192,79176,79176,INCIDENTE GRAVE,JACAREZINHO,PR,****,2020-02-14,15:10:00,0
4193,79177,79177,INCIDENTE,PORTO ALEGRE,RS,****,2020-02-14,15:41:00,0
4194,79138,79138,INCIDENTE GRAVE,RIO VERDE,GO,****,2020-02-15,13:20:00,0
4195,79270,79270,INCIDENTE,RIO DE JANEIRO,RJ,****,2020-02-16,20:08:00,0
4196,79464,79464,INCIDENTE,SÃO GONÇALO DO AMARANTE,RN,SBSG,2020-02-16,01:30:00,0
4197,79178,79178,INCIDENTE GRAVE,RIO DE JANEIRO,RJ,SBJR,2020-02-17,19:33:00,0
4198,79196,79196,ACIDENTE,INACIOLÂNDIA,GO,****,2020-02-17,11:20:00,0
4199,79261,79261,INCIDENTE,CAMPINAS,SP,****,2020-02-17,10:44:00,0
4200,79186,79186,INCIDENTE GRAVE,RIO VERDE,GO,****,2020-02-18,11:40:00,0
4201,79198,79198,ACIDENTE,PATROCÍNIO,MG,****,2020-02-19,16:15:00,2
4202,79206,79206,ACIDENTE,GUARAPARI,ES,SNGA,2020-02-19,18:50:00,2
4203,79185,79185,INCIDENTE,MANAUS,AM,****,2020-02-20,12:24:00,0
4204,79195,79195,ACIDENTE,PORTO VELHO,RO,****,2020-02-20,14:45:00,1
4205,79201,79201,INCIDENTE,QUERÊNCIA,MT,****,2020-02-20,20:00:00,0
4206,79221,79221,INCIDENTE,JUNDIAÍ,SP,SBJD,2020-02-20,15:30:00,0
4207,79183,79183,INCIDENTE GRAVE,CURITIBA,PR,SBBI,2020-02-22,15:20:00,0
4208,79184,79184,INCIDENTE,SÃO FÉLIX DO ARAGUAIA,MT,****,2020-02-23,13:00:00,0
4209,79241,79241,INCIDENTE,NOVA ANDRADINA,MS,SDVK,2020-02-24,15:25:00,0
4210,79199,79199,ACIDENTE,PARACATU,MG,****,2020-02-25,10:30:00,1
4211,79222,79222,INCIDENTE,LONDRINA,PR,SBLO,2020-02-25,16:08:00,0
4212,79223,79223,ACIDENTE,GUARUJÁ,SP,****,2020-02-25,13:50:00,0
4213,79224,79224,INCIDENTE,PIRACICABA,SP,SDPW,2020-02-25,02:10:00,0
4214,79255,79255,INCIDENTE,MACEIÓ,AL,****,2020-02-26,08:30:00,0
4215,79291,79291,INCIDENTE,SALVADOR,BA,****,2020-02-26,22:06:00,0
4216,79293,79293,INCIDENTE,CAMPINAS,SP,****,2020-02-26,15:50:00,0
4217,79294,79294,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,2020-02-26,21:00:00,0
4218,79197,79197,INCIDENTE GRAVE,VILA RICA,MT,****,2020-02-27,11:30:00,0
4219,79204,79204,ACIDENTE,COLNIZA,MT,*****,2020-02-28,16:00:00,0
4220,79210,79210,ACIDENTE,IVATÉ,PR,****,2020-02-28,16:30:00,1
4221,79218,79218,INCIDENTE,SALVADOR,BA,SBSV,2020-02-29,15:41:00,0
4222,79207,79207,INCIDENTE GRAVE,CUIABÁ,MT,SBCY,2020-03-01,23:00:00,0
4223,79212,79212,ACIDENTE,VIANA,ES,****,2020-03-01,15:12:00,0
4224,79217,79217,INCIDENTE,SÃO LUÍS,MA,****,2020-03-01,19:40:00,0
4225,79214,79214,INCIDENTE,CAMPOS DOS GOYTACAZES,RJ,****,2020-03-02,12:50:00,0
4226,79216,79216,INCIDENTE,BELO HORIZONTE,MG,SBBH,2020-03-03,18:25:00,0
4227,79462,79462,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,2020-03-03,19:42:00,0
4228,79215,79215,INCIDENTE,RIO DE JANEIRO,RJ,****,2020-03-04,21:30:00,0
4229,79225,79225,INCIDENTE,MANTENA,MG,****,2020-03-04,12:04:00,0
4230,79292,79292,INCIDENTE,CAMPINAS,SP,****,2020-03-04,22:50:00,0
4231,79213,79213,ACIDENTE,RIO CLARO,SP,SDRK,2020-03-05,20:00:00,5
4232,79231,79231,ACIDENTE,VILHENA,RO,SNIZ,2020-03-07,09:00:00,2
4233,79230,79230,INCIDENTE,ARAGUAÍNA,TO,SDVO,2020-03-08,11:00:00,0
4234,79710,79710,INCIDENTE,BELO HORIZONTE,MG,SBCF,2020-03-08,12:07:00,0
4235,79220,79220,INCIDENTE,SÃO PAULO,SP,****,2020-03-09,11:00:00,0
4236,79232,79232,ACIDENTE,TABOÃO DA SERRA,SP,****,2020-03-09,19:50:00,0
4237,79251,79251,INCIDENTE GRAVE,ITÁPOLIS,SP,SDIO,2020-03-09,12:30:00,0
4238,79252,79252,INCIDENTE,RIO DE JANEIRO,RJ,****,2020-03-09,23:20:00,0
4239,79253,79253,INCIDENTE,IGUARAÇU,PR,****,2020-03-09,11:51:00,0
4240,79233,79233,ACIDENTE,BAURU,SP,****,2020-03-10,19:30:00,1
4241,79249,79249,INCIDENTE,CAMPINAS,SP,****,2020-03-10,23:51:00,0
4242,79250,79250,INCIDENTE,RIO DE JANEIRO,RJ,****,2020-03-10,10:28:00,0
4243,79248,79248,INCIDENTE GRAVE,BRAGANÇA PAULISTA,SP,SBBP,2020-03-12,12:30:00,0
4244,79228,79228,ACIDENTE,QUERÊNCIA,MT,****,2020-03-13,10:00:00,1
4245,79234,79234,ACIDENTE,TEFÉ,AM,SBTF,2020-03-13,08:30:00,0
4246,79247,79247,INCIDENTE,SÃO PAULO,SP,****,2020-03-14,14:35:00,0
4247,79238,79238,INCIDENTE,BELO HORIZONTE,MG,SBPR,2020-03-15,15:19:00,0
4248,79246,79246,INCIDENTE,CAMPINAS,SP,****,2020-03-15,01:35:00,0
4249,79237,79237,INCIDENTE GRAVE,MACAPÁ,AP,SBMQ,2020-03-16,20:50:00,0
4250,79243,79243,ACIDENTE,JACAREACANGA,PA,****,2020-03-16,18:19:00,0
4251,79288,79288,INCIDENTE,GUARULHOS,SP,****,2020-03-16,14:40:00,0
4252,79235,79235,ACIDENTE,GARUVA,SC,****,2020-03-18,14:00:00,0
4253,79236,79236,INCIDENTE,PARÁ DE MINAS,MG,SNPA,2020-03-18,11:00:00,0
4254,79242,79242,INCIDENTE GRAVE,VILA RICA,MT,SNLF,2020-03-19,13:30:00,0
4255,79245,79245,INCIDENTE,RECIFE,PE,****,2020-03-19,01:04:00,0
4256,79244,79244,INCIDENTE,GUARULHOS,SP,****,2020-03-20,16:29:00,0
4257,79265,79265,ACIDENTE,SÃO FRANCISCO DO SUL,SC,****,2020-03-21,22:51:00,0
4258,79289,79289,INCIDENTE,UBERLÂNDIA,MG,****,2020-03-23,13:00:00,0
4259,79314,79314,INCIDENTE,CAMPINAS,SP,SBKP,2020-03-23,12:45:00,0
4260,79256,79256,ACIDENTE,ALTO PARNAÍBA,MA,****,2020-03-24,20:30:00,0
4261,79286,79286,INCIDENTE,GUARULHOS,SP,SBGR,2020-03-24,14:25:00,0
4262,79297,79297,INCIDENTE,SANTARÉM,PA,SWPI,2020-03-25,22:25:00,0
4263,79284,79284,INCIDENTE,SOROCABA,SP,****,2020-03-26,09:00:00,0
4264,79257,79257,ACIDENTE,SÃO FÉLIX DO XINGU,PA,****,2020-03-27,18:35:00,0
4265,79287,79287,INCIDENTE,CUIABÁ,MT,****,2020-03-31,20:06:00,0
4266,79259,79259,ACIDENTE,IBIRUBÁ,RS,****,2020-04-01,10:30:00,1
4267,79275,79275,INCIDENTE,SÃO VICENTE,SP,****,2020-04-01,20:30:00,0
4268,79276,79276,INCIDENTE,ITAÍ,SP,****,2020-04-01,20:01:00,0
4269,79272,79272,INCIDENTE GRAVE,FRUTAL,MG,****,2020-04-03,13:00:00,0
4270,79273,79273,INCIDENTE,SÃO PAULO,SP,SBMT,2020-04-03,14:30:00,0
4271,79274,79274,INCIDENTE,IMPERATRIZ,MA,SBIZ,2020-04-03,15:30:00,0
4272,79279,79279,INCIDENTE,CURITIBA,PR,SBBI,2020-04-03,12:28:00,0
4273,79263,79263,ACIDENTE,NOVA MUTUM,MT,****,2020-04-06,09:30:00,0
4274,79278,79278,INCIDENTE,LONDRINA,PR,****,2020-04-06,16:53:00,0
4275,79277,79277,INCIDENTE,GOIANÉSIA DO PARÁ,PA,****,2020-04-08,11:00:00,0
4276,79283,79283,INCIDENTE,SÃO PAULO,SP,SBMT,2020-04-09,14:30:00,0
4277,79303,79303,INCIDENTE,TAMBAÚ,SP,****,2020-04-09,13:00:00,0
4278,79281,79281,ACIDENTE,IBITINGA,SP,****,2020-04-11,07:10:00,0
4279,79282,79282,ACIDENTE,ITURAMA,MG,****,2020-04-11,12:20:00,0
4280,79285,79285,ACIDENTE,CAMPO VERDE,MT,****,2020-04-13,16:30:00,0
4281,79305,79305,INCIDENTE GRAVE,BOA VISTA,RR,SBBV,2020-04-13,20:52:00,0
4282,79304,79304,INCIDENTE,JUNDIAÍ,SP,SBJD,2020-04-14,20:25:00,0
4283,79296,79296,INCIDENTE,CAMPO GRANDE,MS,SSIE,2020-04-15,14:30:00,0
4284,79298,79298,INCIDENTE,QUIRINÓPOLIS,GO,****,2020-04-15,18:35:00,0
4285,79309,79309,ACIDENTE,RIO DE JANEIRO,RJ,****,2020-04-17,14:30:00,0
4286,79319,79319,INCIDENTE,LONDRINA,PR,****,2020-04-17,20:50:00,0
4287,79299,79299,INCIDENTE GRAVE,GUARANTÃ DO NORTE,MT,****,2020-04-18,23:00:00,0
4288,79301,79301,ACIDENTE,BREJINHO DE NAZARÉ,TO,****,2020-04-18,13:30:00,1
4289,79307,79307,INCIDENTE GRAVE,BURITIS,MG,****,2020-04-18,17:45:00,0
4290,79308,79308,ACIDENTE,SÃO MATEUS DO MARANHÃO,MA,****,2020-04-18,13:00:00,0
4291,79327,79327,ACIDENTE,BIRIGUI,SP,****,2020-04-18,20:00:00,0
4292,79300,79300,INCIDENTE,SANTA RITA DO TRIVELATO,MT,*****,2020-04-21,13:10:00,0
4293,79302,79302,ACIDENTE,TOLEDO,PR,****,2020-04-21,20:21:00,0
4294,79315,79315,ACIDENTE,COLÍDER,MT,****,2020-04-21,15:00:00,0
4295,79326,79326,ACIDENTE,JAGUARÉ,ES,****,2020-04-21,18:00:00,0
4296,79313,79313,INCIDENTE,SÃO PAULO,SP,SBMT,2020-04-22,16:20:00,0
4297,79318,79318,INCIDENTE,RIBEIRÃO PRETO,SP,SBRP,2020-04-24,17:41:00,0
4298,79349,79349,INCIDENTE,CURITIBA,PR,SBBI,2020-04-26,13:00:00,0
4299,79657,79657,INCIDENTE,UBERLÂNDIA,MG,****,2020-04-26,13:30:00,0
4300,79317,79317,ACIDENTE,MANAUS,AM,SWFN,2020-04-27,12:30:00,4
4301,79316,79316,INCIDENTE,ITAPERUNA,RJ,****,2020-04-29,07:30:00,0
4302,79321,79321,INCIDENTE,GUARULHOS,SP,SBGR,2020-04-29,14:45:00,0
4303,79324,79324,INCIDENTE,BAURU,SP,SBBU,2020-04-30,22:51:00,0
4304,79330,79330,INCIDENTE GRAVE,SÃO JOAQUIM DA BARRA,SP,SDJO,2020-04-30,13:10:00,0
4305,79323,79323,ACIDENTE,BLUMENAU,SC,SSBL,2020-05-01,14:40:00,2
4306,79325,79325,ACIDENTE,GOIÂNIA,GO,****,2020-05-02,20:30:00,0
4307,79328,79328,INCIDENTE,LONDRINA,PR,SBLO,2020-05-05,19:55:00,0
4308,79329,79329,INCIDENTE GRAVE,FORTALEZA,CE,SBFZ,2020-05-05,20:46:00,2
4309,79355,79355,INCIDENTE,LONDRINA,PR,SBLO,2020-05-10,13:52:00,0
4310,79332,79332,INCIDENTE GRAVE,GOIÂNIA,GO,*****,2020-05-11,14:25:00,0
4311,79339,79339,INCIDENTE GRAVE,BREVES,PA,****,2020-05-11,12:05:00,0
4312,79333,79333,INCIDENTE GRAVE,CAÇU,GO,****,2020-05-13,15:00:00,0
4313,79345,79345,ACIDENTE,VOTUPORANGA,SP,SBSR,2020-05-14,21:40:00,0
4314,79338,79338,INCIDENTE,IVINHEMA,MS,*****,2020-05-15,09:40:00,0
4315,79346,79346,ACIDENTE,ILHOTA,SC,****,2020-05-15,11:40:00,0
4316,79347,79347,ACIDENTE,SÃO BENEDITO,CE,****,2020-05-15,21:35:00,0
4317,79357,79357,INCIDENTE,SÃO PAULO,SP,SBGR,2020-05-15,14:40:00,0
4318,79360,79360,INCIDENTE,CURITIBA,PR,SBBI,2020-05-15,11:48:00,0
4319,79340,79340,ACIDENTE,LÁBREA,AM,SWLB,2020-05-16,21:50:00,0
4320,79350,79350,INCIDENTE,RECIFE,PE,SBRF,2020-05-16,17:20:00,0
4321,79359,79359,ACIDENTE,MACATUBA,SP,****,2020-05-17,18:30:00,1
4322,79341,79341,INCIDENTE GRAVE,VARGINHA,MG,****,2020-05-18,20:00:00,0
4323,79342,79342,INCIDENTE,RECIFE,PE,SBRF,2020-05-18,19:00:00,0
4324,79344,79344,INCIDENTE,COARI,AM,SBUY,2020-05-18,19:20:00,0
4325,79361,79361,INCIDENTE GRAVE,PACAJÁ,PA,****,2020-05-19,10:00:00,0
4326,79365,79365,ACIDENTE,TIETÊ,SP,SDET,2020-05-19,10:40:00,2
4327,79356,79356,INCIDENTE GRAVE,IRAUÇUBA,CE,****,2020-05-22,15:20:00,0
4328,79358,79358,ACIDENTE,BELO HORIZONTE,MG,SBPR,2020-05-23,11:12:00,0
4329,79366,79366,INCIDENTE,MATÃO,SP,SDLY,2020-05-25,14:15:00,0
4330,79367,79367,INCIDENTE,FLORIANÓPOLIS,SC,SBFL,2020-05-25,19:45:00,0
4331,79454,79454,INCIDENTE GRAVE,GUARAMIRIM,SC,SJVL,2020-05-25,20:30:00,0
4332,79351,79351,INCIDENTE GRAVE,ITUMBIARA,GO,SBIT,2020-05-26,10:30:00,0
4333,79363,79363,INCIDENTE GRAVE,RIO DE JANEIRO,RJ,SBJR,2020-05-27,15:16:00,0
4334,79378,79378,INCIDENTE,PARÁ DE MINAS,MG,SNPA,2020-05-28,16:30:00,0
4335,79368,79368,INCIDENTE,BRASÍLIA,DF,SIQE,2020-05-30,20:26:00,0
4336,79362,79362,ACIDENTE,TIJUCAS,SC,*****,2020-05-31,13:54:00,0
4337,79371,79371,INCIDENTE,CAMPINAS,SP,SBKP,2020-06-01,12:50:00,0
4338,79372,79372,INCIDENTE,RIO DE JANEIRO,RJ,SBRJ,2020-06-03,21:23:00,0
4339,79381,79381,INCIDENTE,ARAÇATUBA,SP,SBAU,2020-06-04,15:00:00,0
4340,79392,79392,INCIDENTE,GUARULHOS,SP,SBGR,2020-06-05,12:30:00,0
4341,79503,79503,INCIDENTE,FORTALEZA,CE,SBFZ,2020-06-05,14:20:00,0
4342,79383,79383,INCIDENTE,BELÉM,PA,SBBE,2020-06-08,19:03:00,0
4343,79396,79396,INCIDENTE,LONDRINA,PR,SBLO,2020-06-08,16:47:00,0
4344,79380,79380,INCIDENTE,RIO DE JANEIRO,RJ,9PAA,2020-06-09,14:35:00,0
4345,79384,79384,INCIDENTE,PORTO VELHO,RO,SBPV,2020-06-09,01:30:00,0
4346,79385,79385,INCIDENTE GRAVE,OURILÂNDIA DO NORTE,PA,*****,2020-06-09,19:50:00,0
4347,79395,79395,INCIDENTE,GUARULHOS,SP,SBGR,2020-06-09,12:05:00,0
4348,79400,79400,INCIDENTE,IBIRAMA,SC,****,2020-06-09,14:00:00,0
4349,79386,79386,INCIDENTE,BRAGANÇA PAULISTA,SP,SBBP,2020-06-10,15:00:00,0
4350,79405,79405,ACIDENTE,DOURADOS,MS,****,2020-06-10,15:00:00,0
4351,79388,79388,INCIDENTE,SÃO PAULO,SP,SBMT,2020-06-12,23:41:00,0
4352,79391,79391,INCIDENTE,SANTOS,SP,SBST,2020-06-12,19:30:00,0
